client_name,distance_to_water_body,enumerator_comment_box,expected_harvest_date,farmer_in_list_or_control,farmer_state_district,field_irrigated,insured_crop,intercropping,other_factors_that_affected_germination,planting_date,success_box1,success_box2,ward_lga_subcounty_camp,box1_crop_condition,box1_crop_stands_per_square_meter,box1_dim_8_by_5,box1_length,box1_mode_of_planting,box1_other_issues_occurrence_date,box1_other_problems,box1_problem,box1_secondary_issues,box1_width,box2_crop_condition,box2_crop_stands_per_square_meter,box2_dim_8_by_5,box2_length,box2_mode_of_planting,box2_other_issues_occurrence_date,box2_other_problems,box2_problem,box2_secondary_issues,box2_width,@case_id,timeEnd_box,timeStart_box,type_of_pests_or_diseases_current_crop_stage,what_steps_did_the_farmer_take_to_mitigate_the_pests_or_diseases,why_unable_to_place_box1,type_of_irrigation_system,box1_rows,measurement_box1_row1,measurement_box1_row2,measurement_box1_row3,box2_rows,measurement_box2_row1,measurement_box2_row2,measurement_box2_row3,box1_drought_occurence_date,box1_locust_infestation_date,box2_drought_occurence_date,box2_locust_infestation_date,box1_other_pest_disease_occurence_date,box1_pests_or_diseases_mitigation,box1_type_of_pests_or_diseases,box2_other_pest_disease_occurence_date,box2_pests_and_diseases_mitigation,box2_type_of_pests_or_diseases,how_is_the_other_crop_planted,other_crops_names,box1_animal_encroachment_date,box2_animal_encroachment_date,causes_of_weeds_box2,weeds_mitigation_box2,other_crops_not_listed,causes_of_weeds_box1,weeds_mitigation_box1,why_unable_to_place_box2,username_box,box_placement_comment,herbicide_applied_box1,box1_cause_of_flood,box1_flood_occurence_date,box2_flood_occurence_date,other_causes_of_weeds_box1,other_causes_of_weeds_box2,latitude_box,longitude_box,altitude_box,accuracy_box,box1_harvest_possible,box2_harvest_possible,enumerator_comment_wet,farmer_verified,box1_wet_weight,box1_wet_weight_confirmation,box2_wet_weight,box2_wet_weight_confirmation,timeEnd_wet,timeStart_wet,cannot_proceed_with_wet_harvest,box_1_non_compliance_confirmation,why_unable_to_capture_box1_weight,box_2_non_compliance_confirmation,why_unable_to_capture_box2_weight,why_no_crop_survived_in_box1,why_no_crop_survived_in_box2,username_wet,wet_harvest_comment,latitude_wet,longitude_wet,altitude_wet,accuracy_wet,did_the_farmer_keep_the_crops_in_separate_bags,enumerator_comment,farmer_verified_dry,box1_dry_weight,box1_dry_weight_confirmation,box2_dry_weight,box2_dry_weight_confirmation,was_anything_added_or_removed_from_the_harvest_bag,timeEnd,timeStart,cannot_proceed_with_dry_harvest,username,dry_harvest_comment,latitude,longitude,altitude,accuracy,box1_area_ha,box2_area_ha,totalbox_area_ha,total_dry_weight,yield_mt_ha,crazy_dimensions,false_zero_yields,dry_exceeds_wet,non_compliant,error_flag
A,0-5KM,average,2022-04-23,control_farmer,Kaduna,yes,wheat,no,,2022-01-19,yes,yes,Soba,average,28.0,yes,8.0,broadcasted,,,drought,,5.0,average,26.0,yes,8.0,broadcasted,,,drought,,5.0,27f4745e-6af9-422a-aa16-bebc45a5dc6f,2022-04-20T13:38:36.539000Z,2022-04-20T13:30:29.423000Z,,,,rivers,,,,,,,,,2022-02-21,,2022-02-23,,,,,,,,,,,,,,,,,,nig185,average,,,,,,,11.093095,7.9550383,663.3,4.8,yes,yes,poor,farmer_verified,2.96,2.96,2.895,2.895,2022-05-09T13:06:13.736000Z,2022-05-09T13:01:27.777000Z,,,,,,,,nig185,poor,11.097,7.943575,748.0,5.4,yes,poor,farmer_verified,2.825,2.825,2.81,2.81,no,2022-05-09T13:11:15.275000Z,2022-05-09T13:06:41.697000Z,,nig185,poor,11.0970133,7.943415,734.0,5.5,0.004,0.004,0.008,5.635,0.7043749999999999,False,False,False,False,False
A,0-5KM,average,2022-04-21,control_farmer,Kaduna,yes,wheat,no,,2022-01-22,yes,yes,Soba,average,24.0,yes,8.0,broadcasted,,,drought,,5.0,average,28.0,yes,8.0,broadcasted,,,drought,,5.0,60864b40-6f59-4cf0-b1cb-ef5caa71e626,2022-04-20T11:27:41.082000Z,2022-04-20T11:18:34.290000Z,,,,tube_well,,,,,,,,,2022-03-15,,2022-03-15,,,,,,,,,,,,,,,,,,nig185,average,,,,,,,11.092975,7.955205,663.9,6.2,yes,yes,poor,farmer_verified,2.875,2.875,2.965,2.965,2022-05-09T09:32:35.554000Z,2022-05-09T09:28:41.180000Z,,,,,,,,nig185,poor,11.0680264,7.9393984,669.9,6.03,yes,poor,farmer_verified,2.7,2.7,2.825,2.825,no,2022-05-09T09:36:27.585000Z,2022-05-09T09:32:57.735000Z,,nig185,poor,11.0680167,7.939315,669.7,9.69,0.004,0.004,0.008,5.525,0.690625,False,False,False,False,False
A,0-5KM,average,2022-04-24,control_farmer,Kaduna,yes,wheat,no,,2022-01-24,yes,yes,Soba,average,24.0,yes,8.0,broadcasted,,,poor_germination,,5.0,average,26.0,yes,8.0,broadcasted,,,poor_germination,,5.0,44d70def-ae34-4668-93e9-1d9e96746a9e,2022-04-19T13:57:19.704000Z,2022-04-19T13:48:25.993000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig185,average,,,,,,,11.089315,7.962055,565.2,6.0,yes,yes,poor,farmer_verified,2.735,2.735,3.025,3.025,2022-05-07T12:15:07.410000Z,2022-05-07T12:10:08.202000Z,,,,,,,,nig185,poor,11.0684633,7.93936,562.5,7.0,yes,poor,farmer_verified,2.17,2.17,2.89,2.89,no,2022-05-07T12:19:26.771000Z,2022-05-07T12:15:19.676000Z,,nig185,poor,11.0681694,7.9388759,698.7,9.0,0.004,0.004,0.008,5.0600000000000005,0.6325000000000001,False,False,False,False,False
A,0-5KM,average,2022-04-23,control_farmer,Kaduna,yes,wheat,no,,2022-01-21,yes,yes,Soba,average,29.0,yes,8.0,broadcasted,,,poor_germination,,5.0,average,27.0,yes,8.0,broadcasted,,,poor_germination,,5.0,5414527c-3b34-48ee-9654-e1686ba1e9e4,2022-04-19T10:53:24.952000Z,2022-04-19T10:40:07.578000Z,,,,rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig185,average,,,,,,,11.0894633,7.96218,686.3,5.7,yes,yes,poor,farmer_verified,3.485,3.485,3.52,3.52,2022-05-07T11:02:25.428000Z,2022-05-07T10:58:10.487000Z,,,,,,,,nig185,poor,11.0679652,7.9393778,642.2,7.2,yes,poor,farmer_verified,3.21,3.21,3.285,3.285,no,2022-05-07T11:07:00.227000Z,2022-05-07T11:02:42.372000Z,,nig185,poor,11.0680049,7.9394612,707.8,5.3,0.004,0.004,0.008,6.495,0.811875,False,False,False,False,False
A,0-5KM,poor,2022-04-22,control_farmer,Kaduna,yes,wheat,no,,2022-01-19,yes,yes,Soba,average,26.0,yes,8.0,broadcasted,,,poor_germination,,5.0,below_average,27.0,yes,8.0,broadcasted,,,poor_germination,,5.0,8f74c4d3-78fe-4a5c-adcb-e27c3d6be2a7,2022-04-19T08:32:01.591000Z,2022-04-19T08:19:50.280000Z,,,,rivers tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig185,poor,,,,,,,11.08932,7.9622817,685.9,9.0,yes,yes,poor,farmer_verified,3.525,3.525,3.195,3.195,2022-05-07T09:48:20.876000Z,2022-05-07T09:41:05.190000Z,,,,,,,,nig185,poor,11.0680155,7.9392794,639.7,5.3,yes,poor,farmer_verified,3.375,3.375,3.13,3.13,no,2022-05-07T09:53:48.326000Z,2022-05-07T09:48:44.887000Z,,nig185,poor,11.0680348,7.9394139,639.6,8.96,0.004,0.004,0.008,6.505,0.8131249999999999,False,False,False,False,False
A,0-5KM,Crops are in good condition,2022-04-27,control_farmer,Sokoto,yes,wheat,no,,2022-01-26,yes,yes,Sokoto North,good,9.0,yes,8.0,broadcasted,,,,weeds,5.0,good,10.0,yes,8.0,broadcasted,,,,weeds,5.0,1d8d3c12-675a-45c1-9eee-f1b6749f64e1,2022-04-20T08:23:27.867000Z,2022-04-20T08:04:21.614000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,Crops are in good condition,,,,,,,13.0914417,5.2188335,266.85,6.57,yes,yes,Wet harvest Weight captured,farmer_verified,11.29,11.29,9.62,9.62,2022-05-10T17:02:09.731000Z,2022-05-10T16:57:53.334000Z,,,,,,,,nig137,Wet harvest Weight captured,13.0858618,5.2149694,263.47,5.57,yes,Dty Harvest Weight Captured,farmer_verified,10.1,10.1,8.785,8.785,no,2022-05-11T17:21:15.092000Z,2022-05-11T17:17:46.343000Z,,nig137,Dty Harvest Weight Captured,13.0858799,5.2149889,274.26,9.02,0.004,0.004,0.008,18.884999999999998,2.3606249999999998,False,False,False,False,False
A,0-5KM,Crops in good condition,2022-04-26,control_farmer,Sokoto,yes,wheat,yes,,2022-01-23,yes,yes,Sokoto North,good,11.0,yes,8.0,broadcasted,,,,weeds,5.0,good,10.0,yes,8.0,broadcasted,,,,weeds,5.0,e50dc74e-61e9-43ce-97d5-3dc4df62748d,2022-04-20T08:03:04.028000Z,2022-04-20T07:50:01.167000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,alternating_rows,maize,,,,,,,,,nig137,Crops in good condition,,,,,,,13.0911568,5.2188175,251.13,9.55,yes,yes,Wet Harvest Weight Captured,farmer_verified,11.7,11.7,10.64,10.64,2022-05-10T16:57:42.067000Z,2022-05-10T16:54:10.862000Z,,,,,,,,nig137,Wet Harvest Weight Captured,13.0858653,5.2149267,269.16,8.33,yes,Dry Harvest Weight Captured,farmer_verified,9.785,9.785,8.895,8.895,no,2022-05-11T17:17:37.820000Z,2022-05-11T17:13:16.115000Z,,nig137,Dry Harvest Weight Captured,13.08582,5.2150195,269.65,9.7,0.004,0.004,0.008,18.68,2.335,False,False,False,False,False
A,0-5KM,Crops are in good condition,2022-04-26,control_farmer,Sokoto,yes,wheat,no,,2022-01-21,yes,yes,Sokoto North,good,9.0,yes,8.0,broadcasted,,,,weed,5.0,good,7.0,yes,8.0,broadcasted,,,,weed,5.0,37f9062d-b95e-4507-9f12-c67bf2c97bd5,2022-04-20T07:28:18.092000Z,2022-04-20T07:14:57.896000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,Crops are in good condition,,,,,,,13.0909443,5.2192207,262.58,5.49,yes,yes,wet harvest wet captured,farmer_verified,12.74,12.74,10.5,10.5,2022-05-10T16:53:42.371000Z,2022-05-10T16:48:19.954000Z,,,,,,,,nig137,wet harvest wet captured,13.0858726,5.2149484,279.36,8.45,yes,Dry Harvest Weight Captured,farmer_verified,10.6,10.6,9.075,9.075,no,2022-05-11T17:13:07.033000Z,2022-05-11T17:08:51.901000Z,,nig137,Dry Harvest Weight Captured,13.0858396,5.2149855,276.23,8.99,0.004,0.004,0.008,19.674999999999997,2.4593749999999996,False,False,False,False,False
A,0-5KM,Crops in good condition,2022-04-26,control_farmer,Sokoto,yes,wheat,no,,2022-01-22,yes,yes,Sokoto North,good,8.0,yes,8.0,broadcasted,,,,weeds,5.0,good,10.0,yes,8.0,broadcasted,,,,poor growth at some area of the box,5.0,18cfc488-5af8-4b1c-9f33-82edff6109d4,2022-04-20T07:14:10.819000Z,2022-04-20T07:04:26.591000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,Crops in good condition,,,,,,,13.0911689,5.2193587,266.08,5.46,yes,yes,wet harvest weight captured,farmer_verified,10.63,10.63,10.4,10.4,2022-05-10T16:43:09.521000Z,2022-05-10T16:40:17.743000Z,,,,,,,,nig137,wet harvest weight captured,13.0858521,5.2149558,278.81,3.9,yes,Dry Harvest Weight Captured,farmer_verified,8.92,8.92,9.04,9.04,no,2022-05-11T17:04:17.140000Z,2022-05-11T17:00:52.500000Z,,nig137,Dry Harvest Weight Captured,13.0858768,5.2150164,276.18,1.24,0.004,0.004,0.008,17.96,2.245,False,False,False,False,False
A,0-5KM,Crops in good condition,2022-04-25,control_farmer,Sokoto,yes,wheat,no,,2022-01-21,yes,yes,Sokoto North,good,10.0,yes,8.0,broadcasted,,,,weeds,5.0,good,9.0,yes,8.0,broadcasted,,,,weeds,5.0,7325fb3c-f434-4222-b00f-4f8ec2591d44,2022-04-20T06:33:50.371000Z,2022-04-20T06:22:19.961000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,Crops in good condition,,,,,,,13.0914372,5.2195173,261.85,9.28,yes,yes,Wet harvest weight captured,farmer_verified,12.31,12.31,11.18,11.18,2022-05-10T16:40:05.198000Z,2022-05-10T16:36:10.393000Z,,,,,,,,nig137,Wet harvest weight captured,13.085896,5.2149316,275.14,7.64,yes,Dry Harvest Weight Captured,farmer_verified,11.21,11.21,10.42,10.42,no,2022-05-11T17:00:42.706000Z,2022-05-11T16:57:20.132000Z,,nig137,Dry Harvest Weight Captured,13.0858486,5.2148761,260.47,3.9,0.004,0.004,0.008,21.630000000000003,2.7037500000000003,False,False,False,False,False
A,0-5KM,Crops in good condition,2022-04-25,control_farmer,Sokoto,yes,wheat,no,,2022-01-22,yes,yes,Sokoto North,good,10.0,yes,8.0,broadcasted,,,,Weed,5.0,good,11.0,yes,8.0,broadcasted,,,,Weed,5.0,9b199f5b-2b5d-4827-aed4-a3ed0d1ad911,2022-04-20T06:19:22.721000Z,2022-04-20T06:10:32.488000Z,,,,tube_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,Crops in good condition,,,,,,,13.0915562,5.2193315,263.14,9.94,yes,yes,Wet harvest weight captured,farmer_verified,9.65,9.65,10.75,10.75,2022-05-10T16:35:28.833000Z,2022-05-10T16:31:41.799000Z,,,,,,,,nig137,Wet harvest weight captured,13.0860011,5.2149498,285.77,3.9,yes,Dry Harvest Weight Captured,farmer_verified,7.43,7.43,8.045,8.045,no,2022-05-11T16:57:12.000000Z,2022-05-11T16:51:39.034000Z,,nig137,Dry Harvest Weight Captured,13.0858619,5.214978,275.36,9.66,0.004,0.004,0.008,15.475,1.934375,False,False,False,False,False
A,0-5KM,done,2022-04-20,farmer_listed,Kano,yes,wheat,no,,2021-12-21,yes,yes,Garko,good,,yes,8.0,rows,,,,,5.0,good,,yes,8.0,rows,,,,,5.0,785d889d-d17a-41cf-9597-1afd19299521,2022-04-20T14:57:06.573000Z,2022-04-20T14:48:41.622000Z,,,,Dam,19.0,18.0,19.0,19.0,18.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,nig045,done,,,,,,,11.6188445,8.8516949,496.5,4.55,yes,yes,done,farmer_verified,19.94,19.94,16.63,16.63,2022-04-20T15:26:39.438000Z,2022-04-20T15:21:36.517000Z,,,,,,,,nig045,done,11.6190833,8.8521038,506.76,6.81,yes,done,farmer_verified,17.04,17.04,12.14,12.14,no,2022-05-12T14:53:57.094000Z,2022-05-12T14:49:37.673000Z,,nig045,done,11.6190914,8.8521314,497.28,3.9,0.004,0.004,0.008,29.18,3.6475,False,False,False,False,False
A,0-5KM,Done,2022-04-20,farmer_listed,Kano,yes,wheat,no,,2021-12-21,yes,yes,Garko,good,,yes,8.0,rows,,,,,5.0,good,,yes,8.0,rows,,,,,5.0,b5dc19c9-7c08-4e1f-bfa5-e85e25afd7b0,2022-04-20T14:44:33.869000Z,2022-04-20T14:38:26.722000Z,,,,Dam,25.0,20.0,22.0,22.0,25.0,25.0,23.0,20.0,,,,,,,,,,,,,,,,,,,,,nig045,Done,,,,,,,11.6186821,8.8519005,498.85,9.25,yes,yes,done,farmer_verified,18.93,18.93,20.41,20.41,2022-04-20T15:21:27.577000Z,2022-04-20T15:17:20.538000Z,,,,,,,,nig045,done,11.6191837,8.852004,509.61,8.75,yes,done,farmer_verified,18.06,18.06,19.25,19.25,no,2022-05-12T14:49:29.291000Z,2022-05-12T14:45:47.222000Z,,nig045,done,11.6190301,8.8520791,509.41,4.86,0.004,0.004,0.008,37.31,4.66375,False,False,False,False,False
A,0-5KM,done,2022-04-20,farmer_listed,Kano,no,wheat,no,,2021-12-21,yes,yes,Garko,average,,yes,8.0,rows,,,drought,,5.0,average,,yes,8.0,rows,,,drought,,5.0,5d691737-80f6-4d10-94bf-1dc7c4e97aff,2022-04-20T14:32:39.264000Z,2022-04-20T14:26:53.295000Z,,,,,20.0,22.0,21.0,19.0,20.0,20.0,21.0,20.0,2022-04-20,,2022-04-20,,,,,,,,,,,,,,,,,,nig045,done,,,,,,,11.6187227,8.8520542,510.18,5.67,yes,yes,done,farmer_verified,18.44,18.44,16.68,16.68,2022-04-20T15:16:07.423000Z,2022-04-20T15:08:36.045000Z,,,,,,,,nig045,done,11.6189596,8.8523353,498.26,9.5,yes,done,farmer_verified,15.25,15.25,13.74,13.74,no,2022-05-12T14:45:19.637000Z,2022-05-12T14:38:08.054000Z,,nig045,done,11.619089,8.8521207,490.96,4.79,0.004,0.004,0.008,28.990000000000002,3.6237500000000002,False,False,False,False,False
A,0-5KM,done,2022-04-20,farmer_listed,Yobe,yes,wheat,no,,2022-02-24,yes,yes,Geidam,below_average,215.0,yes,8.0,broadcasted,,,late_planting,,5.0,below_average,189.0,yes,8.0,broadcasted,,,late_planting,,5.0,b604c6ba-2963-477e-b165-1ca3df223425,2022-04-20T11:50:56.557000Z,2022-04-20T11:05:20.478000Z,,,,borehole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,done,,,,,,,12.8531033,11.7581267,306.7,7.9,yes,yes,done,farmer_verified,3.71,3.71,4.66,4.66,2022-04-20T14:06:23.365000Z,2022-04-20T14:01:43.567000Z,,,,,,,,nig137,done,12.85296,11.7575367,318.5,7.18,yes,done,farmer_verified,3.575,3.575,4.62,4.62,no,2022-04-20T14:11:30.521000Z,2022-04-20T14:06:35.027000Z,,nig137,done,12.85296,11.7575367,318.5,7.16,0.004,0.004,0.008,8.195,1.024375,False,False,False,False,False
A,0-5KM,done,2022-04-20,farmer_listed,Yobe,yes,wheat,no,,2022-02-27,yes,yes,Geidam,below_average,186.0,yes,8.0,broadcasted,,,late_planting,,5.0,below_average,198.0,yes,8.0,broadcasted,,,late_planting,,5.0,6e53a133-a4a1-454d-93d0-4e720b698468,2022-04-20T11:05:09.071000Z,2022-04-20T10:55:53.610000Z,,,,borehole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,done,,,,,,,12.8530767,11.7581733,317.8,7.6,yes,yes,done,farmer_verified,3.13,3.13,5.065,5.065,2022-04-20T13:44:23.952000Z,2022-04-20T13:38:11.314000Z,,,,,,,,nig137,done,12.8529733,11.7575333,318.6,7.28,yes,done,farmer_verified,3.125,3.125,4.97,4.97,no,2022-04-20T13:48:33.237000Z,2022-04-20T13:44:37.189000Z,,nig137,done,12.8529833,11.757515,319.0,7.26,0.004,0.004,0.008,8.094999999999999,1.0118749999999996,False,False,False,False,False
A,0-5KM,done,2022-04-20,farmer_listed,Yobe,yes,wheat,no,,2022-02-28,yes,yes,Geidam,below_average,196.0,yes,8.0,broadcasted,,,late_planting,,5.0,below_average,179.0,yes,8.0,broadcasted,,,late_planting,,5.0,09b48a18-d95e-4982-90bc-6d5bf16fd6e0,2022-04-20T10:55:36.920000Z,2022-04-20T10:44:07.299000Z,,,,borehole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig137,done,,,,,,,12.853075,11.7581517,309.7,7.28,yes,yes,done,farmer_verified,4.967,4.967,4.04,4.04,2022-04-20T13:02:30.829000Z,2022-04-20T12:56:55.828000Z,,,,,,,,nig137,done,12.852976,11.7575395,319.6,7.18,yes,done,farmer_verified,4.9,4.9,3.955,3.955,no,2022-04-20T13:08:51.871000Z,2022-04-20T13:02:49.328000Z,,nig137,done,12.8529767,11.7575283,319.6,7.13,0.004,0.004,0.008,8.855,1.106875,False,False,False,False,False
A,0-5KM,Satisfactory,2022-04-20,farmer_listed,Bauchi,yes,wheat,no,,2022-01-01,yes,yes,Toro,good,14.0,yes,8.0,broadcasted,,,,,5.0,good,15.0,yes,8.0,broadcasted,,,,,5.0,4bf7b975-8097-4fe0-a8b4-103eae4145cd,2022-04-20T12:24:47.073000Z,2022-04-20T12:16:59.557000Z,,,,rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig029,Satisfactory,,,,,,,10.2073022,9.0592602,780.4,5.0,yes,yes,Satisfactory,farmer_verified,7.255,7.255,5.785,5.785,2022-04-22T10:26:09.756000Z,2022-04-22T10:19:58.130000Z,,,,,,,,nig029,Satisfactory,10.2693177,9.0856081,740.7,4.9,yes,Satisfactory,farmer_verified,6.375,6.375,4.685,4.685,no,2022-04-23T13:08:44.529000Z,2022-04-23T12:59:21.202000Z,,nig029,Satisfactory,10.2698627,9.0833386,766.8,3.9,0.004,0.004,0.008,11.059999999999999,1.3824999999999998,False,False,False,False,False
A,0-5KM,Satisfactory,2022-04-20,farmer_listed,Bauchi,yes,wheat,no,,2022-01-04,yes,yes,Toro,good,14.0,yes,8.0,broadcasted,,,,,5.0,good,13.0,yes,8.0,broadcasted,,,,,5.0,f39c96d2-52d8-48d1-a22b-16087a7b8a4b,2022-04-20T12:16:51.301000Z,2022-04-20T12:07:58.795000Z,,,,rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig029,Satisfactory,,,,,,,10.2069465,9.0591322,780.4,4.13,yes,yes,Satisfactory,farmer_verified,5.455,5.455,3.975,3.975,2022-04-22T10:16:48.182000Z,2022-04-22T10:11:10.573000Z,,,,,,,,nig029,Satisfactory,10.2692829,9.0856546,739.3,4.51,yes,Satisfactory,farmer_verified,4.64,4.64,3.39,3.39,no,2022-04-25T13:25:54.441000Z,2022-04-25T13:20:51.235000Z,,nig029,Satisfactory,10.0641895,9.074348,975.4,4.78,0.004,0.004,0.008,8.03,1.00375,False,False,False,False,False
A,0-5KM,Satisfactory,2022-04-20,farmer_listed,Bauchi,yes,wheat,no,,2021-12-22,yes,yes,Toro,good,16.0,yes,8.0,broadcasted,,,,,5.0,good,14.0,yes,8.0,broadcasted,,,,,5.0,12c7cdec-e9a3-4fcf-a51c-5219ba70c0bb,2022-04-20T12:07:48.374000Z,2022-04-20T12:00:32.707000Z,,,,rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig029,Satisfactory,,,,,,,10.2072217,9.0591067,776.6,4.9,yes,yes,Satisfactory,farmer_verified,5.95,5.95,7.14,7.14,2022-04-22T10:09:55.621000Z,2022-04-22T10:03:33.424000Z,,,,,,,,nig029,Satisfactory,10.2693072,9.0856252,736.2,3.93,yes,Satisfactory,farmer_verified,5.36,5.36,6.435,6.435,no,2022-04-25T13:18:09.948000Z,2022-04-25T13:10:51.396000Z,,nig029,Satisfactory,10.0642067,9.0745333,977.4,3.9,0.004,0.004,0.008,11.795,1.474375,False,False,False,False,False
A,0-5KM,Satisfactory,2022-04-20,farmer_listed,Bauchi,yes,wheat,no,,2021-12-30,yes,yes,Toro,good,13.0,yes,8.0,broadcasted,,,,,5.0,good,14.0,yes,8.0,broadcasted,,,,,5.0,c83a0465-e0ba-402c-823b-ffdc42654388,2022-04-20T12:00:28.262000Z,2022-04-20T11:53:48.768000Z,,,,rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig029,Satisfactory,,,,,,,10.2069482,9.0591094,783.4,4.02,yes,yes,Satisfactory,farmer_verified,4.01,4.01,3.25,3.25,2022-04-22T10:01:51.475000Z,2022-04-22T09:56:04.008000Z,,,,,,,,nig029,Satisfactory,10.2692372,9.0857386,757.5,4.95,yes,Satisfactory,farmer_verified,3.225,3.225,2.46,2.46,no,2022-04-25T13:10:18.661000Z,2022-04-25T13:04:57.360000Z,,nig029,Satisfactory,10.0642217,9.0745983,975.6,3.9,0.004,0.004,0.008,5.6850000000000005,0.7106250000000001,False,False,False,False,False
A,0-5KM,Satisfactory,2022-04-20,farmer_listed,Bauchi,yes,wheat,no,,2021-12-31,yes,yes,Toro,good,12.0,yes,8.0,broadcasted,,,,,5.0,good,13.0,yes,8.0,broadcasted,,,,,5.0,9a4924e5-dd24-4f04-8d76-c9bc70fcd6cd,2022-04-20T11:53:38.465000Z,2022-04-20T11:44:28.646000Z,,,,rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig029,Satisfactory,,,,,,,10.2066759,9.0590569,781.9,5.0,yes,yes,Satisfactory,farmer_verified,5.73,5.73,5.04,5.04,2022-04-22T09:54:55.482000Z,2022-04-22T09:50:13.670000Z,,,,,,,,nig029,Satisfactory,10.2693617,9.0856478,760.3,4.31,yes,Satisfactory,farmer_verified,4.145,4.145,3.62,3.62,no,2022-04-25T13:04:18.423000Z,2022-04-25T12:58:49.615000Z,,nig029,Satisfactory,10.0642172,9.0745685,976.3,3.9,0.004,0.004,0.008,7.765,0.9706249999999998,False,False,False,False,False
A,0-5KM,Satisfactory,2022-04-20,farmer_listed,Bauchi,yes,wheat,no,,2022-01-02,yes,yes,Toro,good,15.0,yes,8.0,broadcasted,,,,,5.0,good,14.0,yes,8.0,broadcasted,,,,,5.0,08cb90e8-79ca-4a00-bc55-f00edbf093de,2022-04-20T11:43:07.123000Z,2022-04-20T11:36:27.568000Z,,,,rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig029,Satisfactory,,,,,,,10.2068322,9.0589393,775.3,4.8,yes,yes,Satisfactory,farmer_verified,6.215,6.215,5.175,5.175,2022-04-22T09:47:29.460000Z,2022-04-22T09:42:34.625000Z,,,,,,,,nig029,Satisfactory,10.2693671,9.0856236,762.4,4.8,yes,Satisfactory,farmer_verified,5.47,5.47,4.22,4.22,no,2022-04-23T13:35:57.823000Z,2022-04-23T13:28:14.477000Z,,nig029,Satisfactory,10.26938,9.0856984,756.6,4.0,0.004,0.004,0.008,9.69,1.21125,False,False,False,False,False
A,0-5KM,successful,2022-04-25,farmer_listed,Adamawa,no,wheat,no,,2022-02-18,yes,yes,Gayuk,good,,yes,8.0,rows,,,,,5.0,good,,yes,8.0,rows,,,,,5.0,e5ae3bc6-1ba0-474c-b369-ff096db2b9b7,2022-04-20T10:48:20.480000Z,2022-04-20T10:40:04.301000Z,,,,,14.0,10.0,14.0,10.0,15.0,10.0,15.0,10.0,,,,,,,,,,,,,,,,,,,,,nig179,successful,,,,,,,9.8340312,11.9883369,214.35,5.96,yes,yes,successful,farmer_verified,9.05,9.05,8.945,8.945,2022-04-23T09:45:58.787000Z,2022-04-23T09:41:33.694000Z,,,,,,,,nig179,successful,9.7871322,11.9943465,222.87,4.0,yes,successful,farmer_verified,6.575,6.575,6.655,6.655,no,2022-04-23T09:54:41.451000Z,2022-04-23T09:48:38.817000Z,,nig179,successful,9.7871299,11.9943595,222.95,4.0,0.004,0.004,0.008,13.23,1.65375,False,False,False,False,False
A,0-5KM,done,2022-04-20,farmer_listed,Kano,yes,wheat,no,,2021-12-17,yes,yes,Takai,very_good,,yes,8.0,rows,,,,,5.0,good,,yes,8.0,rows,,,,,5.0,cf2f299a-7fe1-499e-8209-06ebf71a5e8f,2022-04-20T11:41:50.856000Z,2022-04-20T11:31:19.373000Z,,,,tube_well,25.0,22.0,23.0,20.0,20.0,22.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,nig045,done,,,,,,,11.4863722,9.2609322,449.77,4.6,yes,yes,done,farmer_verified,13.63,13.63,13.51,13.51,2022-04-20T12:59:11.509000Z,2022-04-20T12:53:34.826000Z,,,,,,,,nig045,done,11.5438918,9.2584287,475.39,6.78,yes,done,farmer_verified,11.99,11.99,12.69,12.69,no,2022-05-12T16:57:30.658000Z,2022-05-12T16:53:17.184000Z,,nig045,done,11.5437912,9.2583732,469.49,9.89,0.004,0.004,0.008,24.68,3.085,False,False,False,False,False
